"gene","padj","logpadj","lfc","direction"
"RAPGEF3",1.04226773832022e-38,37.9820207048953,1.4471206128836,"gonad"
"SPSB1",1.76188188051314e-45,44.7540232107712,1.44630104677811,"gonad"
"FAM175A",3.34972641720092e-101,100.474990661725,1.44454143762414,"gonad"
"LOC101750623",6.69936188221147e-86,85.17396656211,1.44399977986008,"gonad"
"SERAC1",5.4028162556888e-96,95.2673798021253,1.44378131124474,"gonad"
"CTDNEP1",6.93921069459247e-248,247.158689925868,1.44351711589374,"gonad"
"LOC107054248",7.57364358088138e-13,12.1206951368305,1.44337446512804,"gonad"
"DNAJC21",5.62817294013739e-136,135.249632566214,1.44286753805748,"gonad"
"IFNG",0.00171489258951167,2.76576307634612,1.44266778270275,"gonad"
"CLEC3B",8.49962776873168e-61,60.0706000932887,1.4407109297656,"gonad"
"FBXW9",5.04899235272651e-90,89.2967952870924,1.44028225516183,"gonad"
"HIC2",7.04224631534456e-191,190.152288788763,1.44002456672353,"gonad"
"KIF3B",1.61824103214486e-19,18.7909567910462,1.43918237295957,"gonad"
"NR2C1",9.87194475578426e-89,88.0055972836517,1.4390726336758,"gonad"
"PGF",5.58416620523057e-54,53.2530416639987,1.43857526991848,"gonad"
"CCR6",1.18084300721341e-06,5.92780783789287,1.43792595456642,"gonad"
"WDR35",5.36765411035138e-189,188.270215477713,1.43784357310788,"gonad"
"ZC3H11A",2.66319843527707e-123,122.574596473015,1.43763708211333,"gonad"
"PARP4",7.99722764666748e-12,11.0970605413112,1.4375608932652,"gonad"
"NRBP1",2.68882619679893e-103,102.570437269257,1.43678290619596,"gonad"
"GUCA1A",2.12992603620482e-10,9.67163547760626,1.43666948838105,"gonad"
"COL2A1",2.79110463674821e-48,47.5542238817806,1.43666847521101,"gonad"
"FRZB",3.03791199312759e-268,267.517424811597,1.43650310110718,"gonad"
"ICK",2.9144906399169e-220,219.535437335108,1.43589923504959,"gonad"
"AGBL1",2.82289549895293e-62,61.5493051987458,1.43548253351392,"gonad"
"RFX2",1.68742841767009e-108,107.772774641294,1.4353683697544,"gonad"
"ADAM12",3.89157899588879e-116,115.409874149301,1.43470085935579,"gonad"
"NUDT1",1.8753484321569e-224,223.72691803028,1.43437733473458,"gonad"
"AHI1",5.37781553006819e-74,73.2693940990349,1.43359934311982,"gonad"
"WISP2",1.53398103138881e-32,31.81418001067,1.43322298620407,"gonad"
"IRX3",5.11494733530684e-28,27.2911588335263,1.43303621033809,"gonad"
"RFC4",0,Inf,1.43246964568178,"gonad"
"C1H11ORF82",1.01283031306361e-229,228.994463309105,1.43221080516997,"gonad"
"MFAP1",4.68740798989462e-233,232.329067244037,1.43218697572019,"gonad"
"RNF128",5.04179237687428e-114,113.29741504272,1.43197862970135,"gonad"
"LOC107055569",1.94036642337528e-05,4.71211624912998,1.43138922619412,"gonad"
"RP3-461F17.3",0,Inf,1.42979121942021,"gonad"
"NID1",1.31815491017752e-109,108.880033548253,1.42911604294514,"gonad"
"CXORF23",0,Inf,1.4291123617956,"gonad"
"OSBPL11",0,Inf,1.429011261455,"gonad"
"LOC101751749",4.46157263185025e-38,37.3505120325547,1.42890512958159,"gonad"
"VDHAP",2.2812503579072e-28,27.6418270500626,1.42875469037732,"gonad"
"CEP57",1.21843401161117e-268,267.91419798652,1.42858078107731,"gonad"
"FSTL1",4.79822629778441e-150,149.318919273342,1.42816344478893,"gonad"
"RAD9A",3.86104635468535e-82,81.4132949843218,1.42792837538953,"gonad"
"PYGO2",1.75487610531508e-123,122.755753539413,1.4273892695503,"gonad"
"UGGT2",1.43442831835188e-126,125.84332114956,1.42738594493042,"gonad"
"PDLIM7",5.71711647984874e-101,100.242822959432,1.42654192322988,"gonad"
"TCTN2",3.51787381405678e-191,190.453719742719,1.42518953865802,"gonad"
"BICC1",0,Inf,1.4250927315882,"gonad"
"GIN1",3.38796322965548e-81,80.4700613118137,1.42503376714489,"gonad"
"LPO",4.32181439424665e-299,298.364333888375,1.4250001049672,"gonad"
"CELA1",0.000203852144908579,3.69068471459172,1.42441756614977,"gonad"
"ENDOG",7.92738742537366e-299,298.100869916552,1.42388894883521,"gonad"
"CEP128",1.49952800754636e-229,228.824045418261,1.42375628292788,"gonad"
"RNF185",5.54573349006539e-151,150.256041005039,1.4237524913543,"gonad"
"ZDHHC21",3.52067882880684e-69,68.4533735912998,1.42362112238696,"gonad"
"RPLP0",5.1582621133584e-197,196.287496593277,1.42338560593271,"gonad"
"GSG1L2",1.88620046720611e-25,24.724412151909,1.42325571609284,"gonad"
"GAS1",1.71990722977892e-99,98.7644949779074,1.42270850024981,"gonad"
"TGDS",9.30615002703573e-245,244.031229950364,1.42259141225651,"gonad"
"RNF123",2.25812772314381e-108,107.646251497359,1.42143158783131,"gonad"
"DAZAP1",2.15240485598132e-154,153.667076036825,1.42141827962978,"gonad"
"CCDC103",2.60689641849214e-37,36.5838762245935,1.4211815916076,"gonad"
"ARTN",9.28029001811512e-29,28.0324384514429,1.42029222443366,"gonad"
"OSTC",5.28214912069249e-182,181.27718934236,1.42007261280271,"gonad"
"LOC107051058",1.21302613313531e-45,44.9161298426996,1.42000173523635,"gonad"
"TSNAX",0,Inf,1.41967214748861,"gonad"
"SLC25A5",2.33214121481892e-132,131.632245155903,1.4187655873622,"gonad"
"ARNT",0,Inf,1.41857915207079,"gonad"
"SGK2",1.14253354572094e-17,16.9421310398291,1.41814609949093,"gonad"
"NLE1",2.17160991346733e-234,233.663218184444,1.41762389297276,"gonad"
"CPSF3",3.28920050380745e-86,85.4829096518919,1.41756339176098,"gonad"
"ACSL1",6.76563337979443e-44,43.1696915397207,1.41737809452439,"gonad"
"DCXR",1.47986316381961e-107,106.829778439974,1.41709305986668,"gonad"
"MATK",4.70705137390285e-39,38.327251061672,1.41680624286681,"gonad"
"LRIT3",1.02128039597823e-10,9.99085500452644,1.41581154804634,"gonad"
"FKBP11",9.23010566619327e-27,26.0347933271451,1.41537165099542,"gonad"
"NUDT13",1.59975338086904e-107,106.795946963333,1.41531873153253,"gonad"
"GGA2",1.56114006060588e-118,117.806558131646,1.41390795097625,"gonad"
"SVIL",2.20325452598327e-148,147.656935329066,1.412532514506,"gonad"
"TRIM69",6.55621924156533e-79,78.1833465319456,1.41238383651138,"gonad"
"C18ORF21",4.24683495398762e-198,197.371934616797,1.41222680343073,"gonad"
"LOC107049139",1.72023367101929e-15,14.7644125559172,1.41180687906928,"gonad"
"LIG3",4.58476920351397e-241,240.338682521753,1.41114058891549,"gonad"
"LOC100858386",2.11730251463893e-137,136.674217086689,1.41112352583738,"gonad"
"MTF2",0,Inf,1.41108705540238,"gonad"
"MARCH3",3.54163420561618e-41,40.4507962965299,1.40899379734407,"gonad"
"LOC421935",1.40766851246567e-51,50.8514996038277,1.40817559824203,"gonad"
"AC025263.3",6.08280968468965e-185,184.21589577127,1.4074560628322,"gonad"
"FRMPD2",5.29895054219364e-25,24.2758101339585,1.40739249594045,"gonad"
"CWC22",1.17766988480312e-242,241.928976430517,1.40705534854304,"gonad"
"ACP2",4.50645159969902e-90,89.3461652889926,1.4065620228546,"gonad"
"TLCD1",7.72189673132515e-75,74.1122760107041,1.4057035953267,"gonad"
"TAZ",7.36149413781833e-99,98.1330340294189,1.40554444351685,"gonad"
"CYHR1",5.74780987255784e-104,103.240497605998,1.40533893525178,"gonad"
"SNAP23",1.17608187913467e-65,64.9295624415094,1.40492647419994,"gonad"
"DNAH9",2.15173072008479e-43,42.6672120797058,1.40439643277632,"gonad"
"TOB2",0,Inf,1.40397086407503,"gonad"
"MYRFL",0.000385391310706486,3.41409808146771,1.40373179989272,"gonad"
"RUVBL1",2.91903351787361e-156,155.534760918186,1.40334522069093,"gonad"
"TRANK1",4.34642797943823e-76,75.3618675122637,1.40332892217415,"gonad"
"KIAA1715",8.75873456418806e-105,104.057558634869,1.40290772456257,"gonad"
"ARHGAP10",0,Inf,1.40138005281791,"gonad"
"RNF113A",2.33796287027249e-151,150.63116239025,1.40112727900841,"gonad"
"CDKN2AIP",7.9914584608457e-280,279.09737395364,1.40009227751424,"gonad"
"RPS11",5.64234601577898e-61,60.2485402843388,1.39975916424548,"gonad"
"BHLHA15",0,Inf,1.39805590534562,"gonad"
"ZNF622",0,Inf,1.39777392256015,"gonad"
"GSTO1",1.89316293677643e-170,169.722812006481,1.39728107614514,"gonad"
"ETV6",3.6357457304821e-277,276.439406497207,1.39705952076231,"gonad"
"LOC429936",9.04434340726759e-06,5.04362295616193,1.39694857173842,"gonad"
"SMEK2",2.51504028035875e-208,207.599455054983,1.39648568202257,"gonad"
"NCF2",5.90133629453824e-32,31.2290496358777,1.39645803290071,"gonad"
"ANXA6",9.888925712016e-38,37.0048508856207,1.3959533470772,"gonad"
"TRMT61A",9.12021028346938e-129,128.039995148086,1.39571578173274,"gonad"
"ARHGAP27",3.18974181966707e-71,70.4962444676737,1.39553921386158,"gonad"
"GYG2",2.48968255714305e-83,82.603856023374,1.39484726277935,"gonad"
"ENTPD5",1.03278502321278e-68,67.9859900685565,1.3945070495018,"gonad"
"GRHL3",3.36903919319809e-66,65.4724939366916,1.39445814894921,"gonad"
"TXLNG",1.29848934506721e-240,239.886561609683,1.39379117641033,"gonad"
"MYH1C",1.73626897592561e-72,71.7603829947635,1.39354676380515,"gonad"
"PRKAG3",6.58407152949193e-28,27.1815054595857,1.3928900874309,"gonad"
"CNTLN",5.10911325683314e-67,66.2916544699401,1.39287433149842,"gonad"
"SYNE2",2.42907311254705e-35,34.6145594131908,1.39243428396958,"gonad"
"LOC107054425",1.00880994308438e-31,30.9961906458983,1.3917245723287,"gonad"
"MRPL10",2.72018425057219e-155,154.56540167821,1.39124211425736,"gonad"
"RRNAD1",2.13259057887638e-71,70.6710925137029,1.39117513954885,"gonad"
"THOC5",4.15457064940296e-208,207.381473851358,1.39065655196586,"gonad"
"FAM179A",2.18019544022391e-21,20.661504572998,1.39032736715045,"gonad"
"NUP62",0,Inf,1.38965780922466,"gonad"
"DGKK",3.10356104292527e-30,29.5081397081987,1.38825149242826,"gonad"
"MMEL1",9.47615168537513e-51,50.0233679961137,1.38797799686706,"gonad"
"AAAS",9.97240222413205e-197,196.001200213101,1.38758843331667,"gonad"
"LOC107049607",3.20900117411776e-132,131.493630124004,1.38750976348452,"gonad"
"ADSSL1",3.41465560973342e-65,64.4666530912019,1.38737645701957,"gonad"
"GREB1L",1.88885635859633e-97,96.7238010675101,1.38725595559584,"gonad"
"SPATS2",7.44202016427822e-106,105.128309157585,1.38706063872135,"gonad"
"TRIP12",0,Inf,1.3868212219428,"gonad"
"ECM1",6.46706084891025e-48,47.1892930527344,1.3866524013771,"gonad"
"LOC101749026",6.10403231788697e-114,113.214383175669,1.38630240590624,"gonad"
"WDR86",5.38358649138749e-90,89.2689283052858,1.38530255483126,"gonad"
"TM4SF19",4.04986793829196e-14,13.3925591384165,1.3851482630382,"gonad"
"NRBF2",8.1752879046997e-176,175.087496944084,1.38508441084509,"gonad"
"ADAMTS1",4.82299935983399e-35,34.3166827957229,1.38488507832323,"gonad"
"GDAP2",2.92447007684348e-106,105.533952817976,1.3845809584602,"gonad"
"FBXO42",1.01220952790181e-88,87.9947295790054,1.38456821788043,"gonad"
"GMPR",7.88792435736099e-38,37.1030372627903,1.38429067823636,"gonad"
"DPH5",3.97180683988091e-190,189.401011880623,1.3838256988544,"gonad"
"PRPF4",0,Inf,1.38367634718419,"gonad"
"GATSL3",5.01336798714871e-63,62.2998704164876,1.38360657583858,"gonad"
"TAF11",3.63167896780595e-176,175.439892549103,1.38264387065895,"gonad"
"LMLN",0,Inf,1.38227696923978,"gonad"
"CCDC61",8.40933662522695e-97,96.0752382623907,1.38115833235389,"gonad"
"FRMPD1",9.87414262111305e-19,18.0055006041658,1.38043555480232,"gonad"
"TMEM129",1.58940103804258e-242,241.79876650768,1.38010449752702,"gonad"
"ERBB2",1.62016578986806e-42,41.790440542284,1.37962754814029,"gonad"
"RWDD2A",4.26971433438658e-223,222.369601180514,1.37928348451836,"gonad"
"HSPB8",3.90221974135877e-31,30.4086882783109,1.37888506661586,"gonad"
"USP18",3.53314635869062e-42,41.4518383717768,1.37807412764313,"gonad"
"P4HB",4.56328381030766e-248,247.34072251974,1.37775225247376,"gonad"
"LSM3",4.50825555011083e-64,63.3459914739797,1.37743284338893,"gonad"
"MED30",3.39229639001404e-201,200.469506209799,1.37736250114069,"gonad"
"OSBPL10",9.27769085843032e-176,175.032560102685,1.3766567025888,"gonad"
"GALT",3.33880583474142e-112,111.476408836217,1.37610546251722,"gonad"
"TAAR1",2.29374154811607e-06,5.63945551867122,1.37576035307232,"gonad"
"KLF12",5.48158368557261e-36,35.2610939512708,1.37511524493201,"gonad"
"POLR2D",1.24509965335847e-142,141.904795887788,1.37496867005469,"gonad"
"SYNE3",1.65885950021818e-83,82.7801903956899,1.37475556355814,"gonad"
"ANXA11",2.77504598240649e-257,256.556729816239,1.37434831748591,"gonad"
"DUSP4",9.5169674405288e-132,131.021501416495,1.37434780964148,"gonad"
"MCCC1",5.31023117157586e-108,107.27488657226,1.37422799702666,"gonad"
"SLC38A6",2.39275352423727e-182,181.621102035434,1.37410900186311,"gonad"
"ABCC6",3.7450053127956e-74,73.4265475618587,1.37400404820785,"gonad"
"HPS5",2.41461552735199e-66,65.6171520109341,1.37369378296657,"gonad"
"CYP24A1",5.09921426384439e-12,11.2924967390327,1.37357083262741,"gonad"
"LOC421419",7.64736466279671e-170,169.116488200086,1.37348128925741,"gonad"
"CXCR7",1.05639498363612e-57,56.9761736697373,1.37344237562382,"gonad"
"CHAD",1.77314756136688e-18,17.7512551209018,1.3725193093301,"gonad"
"KIAA0020",2.29846614062866e-135,134.638561889585,1.37247131538784,"gonad"
"SNRPB",0,Inf,1.37184178732006,"gonad"
"SRGN",5.3651477456045e-36,35.2704183139185,1.37039090938247,"gonad"
"ST13",0,Inf,1.37028984156376,"gonad"
"MCM9",1.56233668933083e-99,98.8062253683066,1.37001127685968,"gonad"
"ASCC2",0,Inf,1.36997615239654,"gonad"
"CEP19",9.24473748033336e-80,79.0341054168424,1.36834662682573,"gonad"
"NDUFAF6",6.91997667459336e-187,186.159895369432,1.36812075778672,"gonad"
"MGME1",9.02768626925857e-85,84.0444235419622,1.36799554434092,"gonad"
"ASH2L",0,Inf,1.36794412428005,"gonad"
"HNRNPUL1",1.7992244700506e-95,94.744914650983,1.3675614910408,"gonad"
"SEC23IP",2.98188732563841e-181,180.525508770936,1.36729420689302,"gonad"
"LOC407092",7.39685827701437e-131,130.130952702253,1.36707593093598,"gonad"
"TMEM120A",2.92655538064494e-113,112.533643253104,1.36704490839324,"gonad"
"WDR3",1.2814647163698e-206,205.892293347105,1.36664953866176,"gonad"
"FAM179B",2.70459195570964e-136,135.567898248025,1.36633856033005,"gonad"
"C3H2orf71",7.68550500512642e-43,42.1143275902678,1.36631682196166,"gonad"
"MTHFSD",6.4739444733728e-258,257.188831029835,1.36570419345502,"gonad"
"EXOSC1",1.52636184694707e-281,280.816342498161,1.36512067120055,"gonad"
"DDX59",8.32082182923767e-295,294.079833777282,1.36512060997423,"gonad"
"CWC25",6.44951380287309e-252,251.190473023456,1.36392304771212,"gonad"
"TRAF3IP1",1.38723988795625e-82,81.8578484322163,1.36331667691884,"gonad"
"LOC771190",4.87093932427056e-65,64.3123872802617,1.36238624240471,"gonad"
"LBH",4.01790788543804e-82,81.3960000241096,1.36096338470747,"gonad"
"AL021546.6",0,Inf,1.36063558968502,"gonad"
"C1H21ORF59",1.99878354157478e-145,144.699234235291,1.36051577810274,"gonad"
"FSTL3",5.00782908377196e-52,51.3003505019305,1.35956946660826,"gonad"
"COBLL1",6.28976993745061e-194,193.201365239566,1.35917351062011,"gonad"
"LRR1",9.32642820803698e-307,306.030284648487,1.3591107707293,"gonad"
"CTD-3222D19.2",0,Inf,1.35901099791756,"gonad"
"CARHSP1",1.41799488714483e-142,141.848325335083,1.35841540924519,"gonad"
"FAM184A",1.23620539190026e-57,56.9079093664978,1.35830277024957,"gonad"
"HDAC10",1.02879803632815e-299,298.987669873359,1.35801775665437,"gonad"
"LOC428086",0.00737311052520851,2.13234925583942,1.35749802925196,"gonad"
"MRPL47",7.81381493604477e-101,100.107136878907,1.3573922101833,"gonad"
"ZUFSP",1.57643417230399e-122,121.802324159519,1.35605393092364,"gonad"
"LOC107054267",1.47234287252221e-234,233.831991041694,1.35596118016803,"gonad"
"CYTIP",8.65548884740773e-08,7.06270839887625,1.35555157882635,"gonad"
"TAF1A",7.37254953459069e-182,181.132382300834,1.35553171021153,"gonad"
"PSTPIP2",5.84156862456981e-40,39.2334705170109,1.35551773343975,"gonad"
"CERS4",3.09171789089362e-286,285.509800140891,1.35532733111253,"gonad"
"RCHY1",0,Inf,1.35467684485668,"gonad"
"MTR",2.4026350973087e-79,78.6193121831116,1.35418133659861,"gonad"
"LOC769421",2.157667954732e-62,61.6660153884404,1.35368935590766,"gonad"
"DENND2D",1.33417385391057e-27,26.8747875745616,1.35328529911099,"gonad"
"TLDC1",2.46187317066326e-247,246.608734324557,1.3531758526145,"gonad"
"TAF1B",0,Inf,1.35291528621359,"gonad"
"ORC3",2.33535214612088e-238,237.631647623198,1.35236401049745,"gonad"
"RPL4",0,Inf,1.35206765960804,"gonad"
"TBC1D2B",3.74955839575255e-269,268.426019878294,1.35175530532099,"gonad"
"IDE",5.75586129897696e-115,114.239889679957,1.35117862207801,"gonad"
"GXYLT2",1.98530894906549e-99,98.7021718997654,1.35084161241221,"gonad"
"RFX5",2.68612798920451e-68,67.5708732978173,1.35072674851753,"gonad"
"DCAF4",7.6161855604123e-235,234.118262483363,1.34922419096157,"gonad"
"METTL24",9.96919653545203e-160,159.001339842118,1.34914150612218,"gonad"
"GRTP1",1.16665269469031e-98,97.9330584115024,1.34910676256684,"gonad"
"TMEM259",2.768540915616e-101,100.557749053768,1.34876584269064,"gonad"
"LOC772243",6.80817262998749e-41,40.1669694406878,1.34865221189795,"gonad"
"SETDB1",2.90063478105521e-156,155.537506949776,1.34781742820877,"gonad"
"SNRPB2",5.33562785637034e-265,264.272814468739,1.34773378066848,"gonad"
"SCIN",9.24714772589665e-71,70.0339922043341,1.34592164604786,"gonad"
"SCN5A",3.96026092354448e-26,25.4022761994476,1.34583309286268,"gonad"
"LOC100857714",3.85746226808224e-32,31.4136983133125,1.34445999625928,"gonad"
"SEC61B",1.24575773779339e-196,195.904566406609,1.34362558803954,"gonad"
"ALDH18A1",5.78397623093944e-111,110.237773500429,1.34322117984528,"gonad"
"JAK3",1.97507702864474e-32,31.7044159620816,1.34290876937691,"gonad"
"MRPL23",1.39975318508302e-166,165.853948535612,1.34258574779509,"gonad"
"RP11-49K24.9",7.27853028464721e-61,60.1379563066357,1.34249107136334,"gonad"
"DAGLA",1.3160642574431e-31,30.8807229055764,1.3422104788251,"gonad"
"FDX1",0,Inf,1.34193432791076,"gonad"
"CDC37L1",7.62104724476488e-120,119.117985346066,1.34134400177547,"gonad"
"GTF3C6",9.98876163478236e-117,116.000488350464,1.34108937922808,"gonad"
"CARF",0,Inf,1.34080653579584,"gonad"
"LOC100858439",3.1558461264087e-05,4.50088418039315,1.34065140802149,"gonad"
"PPP1R9B",6.68035770696786e-247,246.175200282135,1.3405508827273,"gonad"
"FAM118B",2.41991190674052e-221,220.61620044357,1.34044993908702,"gonad"
"TSPO",4.20370849019899e-179,178.376367408126,1.34030864430426,"gonad"
"MORN5",2.88439029765196e-19,18.5399459739637,1.34001847439213,"gonad"
"TBL2",2.07241829815262e-227,226.68352258182,1.33979601826746,"gonad"
"LOC107049327",1.9577861999105e-11,10.7082347370829,1.33947616119492,"gonad"
"IL18",3.58646573506955e-52,51.4453333140384,1.3391466472123,"gonad"
"CXCR1",4.79977231634225e-14,13.3187793634789,1.33885589997962,"gonad"
"UHRF2",0,Inf,1.33835162196528,"gonad"
"ADAMTS13",1.68296427051569e-124,123.773925104038,1.3382634905252,"gonad"
"H2AFY2",6.06906779125949e-98,97.2168780114294,1.33779309915056,"gonad"
"AGTPBP1",2.40185111609275e-30,29.6194539167763,1.33759059443909,"gonad"
"DMBT1",7.13276857202489e-35,34.1467418667578,1.33747537626932,"gonad"
"GMPPB",1.22008976386639e-59,58.9136082164418,1.33699002150229,"gonad"
"GNB2L1",9.08811919673274e-211,210.041525985534,1.33686811903462,"gonad"
"DRCC1",5.70439850928606e-20,19.2437901422834,1.33576532483969,"gonad"
"SNX9",9.47237794659412e-137,136.023540981985,1.33540799931493,"gonad"
"RHCG",3.98306202351606e-13,12.3997829307835,1.33499709763261,"gonad"
"IL1RN",5.9538061948884e-24,23.2252053063807,1.3346499732491,"gonad"
"SIRT4",6.92447488146508e-180,179.159613155798,1.33454808801104,"gonad"
"OLFML2A",3.28026072767077e-52,51.4840916355296,1.33446240775547,"gonad"
"C2H7ORF25",1.82656094165584e-157,156.738365833343,1.33422809829732,"gonad"
"DOHH",7.57861057152856e-81,80.1204104086726,1.33373026362472,"gonad"
"LOC417345",4.90115387188959e-55,54.3097016625836,1.33366525904263,"gonad"
"RRP15",6.93792362183392e-194,193.158770485526,1.33350533765528,"gonad"
"JUN",8.26381182936495e-72,71.0828195804525,1.3326375087559,"gonad"
"CSPP1",1.94382375529118e-149,148.711343114705,1.33183509802504,"gonad"
"CHST12",4.01877736441592e-48,47.3959060525499,1.33174000174914,"gonad"
"IL7R",4.04020115955847e-13,12.39359701105,1.33159549936505,"gonad"
"TMEM11",0,Inf,1.33118332069965,"gonad"
"DCK",8.78829851014778e-277,276.056095199919,1.33046040693543,"gonad"
"PXN",0,Inf,1.32972209787271,"gonad"
"MRPL2",1.99303283945868e-123,122.700485545314,1.32815721039887,"gonad"
"TTC26",1.25069294079403e-90,89.9028493014076,1.32756930335201,"gonad"
"VCL",1.2598478171385e-157,156.899681912159,1.32743545048439,"gonad"
"RAN",1.12073020157508e-111,110.950498924488,1.32736436464397,"gonad"
"PSMA1",1.75691004444444e-145,144.755250474248,1.3272656189606,"gonad"
"COL13A1",6.08659190016659e-79,78.2156258162768,1.32682748331932,"gonad"
"PI4K2B",1.01449244449966e-183,182.993751183056,1.32672849198402,"gonad"
"MAPKAP1",3.49176037372377e-241,240.456955567928,1.32531727725338,"gonad"
"OARD1",1.28375523632622e-296,295.891517771942,1.32444009246488,"gonad"
"IARS",2.88471820632822e-138,137.539896604489,1.3239543093006,"gonad"
"IKBIP",1.73858255379225e-208,207.759804682717,1.32351294926808,"gonad"
"FAM134C",8.89000280111429e-114,113.05109810219,1.32287972155074,"gonad"
"SMARCB1",0,Inf,1.32198667037059,"gonad"
"RCC1",5.08993392189683e-203,202.293287855687,1.3217549573909,"gonad"
"PIGU",0,Inf,1.32062153605132,"gonad"
"N4BP2",4.51056308673067e-89,88.3457692385666,1.31982354483917,"gonad"
"C7H2ORF76",9.56902704439325e-103,102.019132217995,1.31915074664463,"gonad"
"UACA",2.24244392656845e-135,134.649278407899,1.31841238958715,"gonad"
"LOC101749651",3.5004477742794e-77,76.4558763975182,1.31805973711811,"gonad"
"TST",7.73135058205524e-231,230.111744632977,1.31787077361796,"gonad"
"METTL8",1.06841935529325e-192,191.971258252979,1.31763261315452,"gonad"
"RP11-478C19.2",1.88064388486548e-269,268.725693433838,1.31762321040573,"gonad"
"MRPL17",8.79214151095236e-67,66.0559053304878,1.31742910462189,"gonad"
"RP5-966M1.6",1.18429156285367e-25,24.9265413647159,1.31700450527389,"gonad"
"GREM1",2.59349435058136e-37,36.5861146936947,1.3169875466322,"gonad"
"ICMT",0,Inf,1.31657632440679,"gonad"
"F9",4.79264761209335e-07,6.31942450210554,1.31653061563511,"gonad"
"LOC107052104",0.000137194204708309,3.86266423350069,1.31615422131044,"gonad"
"CBFB",0,Inf,1.31600731903228,"gonad"
"IMMP1L",1.56786259066273e-136,135.804692002067,1.3148601673623,"gonad"
"THAP4",3.29009343755077e-234,233.482791768057,1.31458998440083,"gonad"
"NSUN2",1.33725893643789e-154,153.873784491184,1.31367399192441,"gonad"
"LOC101747278",4.69123318524356e-55,54.3287129792149,1.31341506748351,"gonad"
"SLC38A10",2.01693236774168e-287,286.695308664409,1.31255253398189,"gonad"
"NIFK",0,Inf,1.31211552630394,"gonad"
"ACSS1",0,Inf,1.31177563677331,"gonad"
"ERICH1",1.47865567469854e-99,98.8301329456705,1.31166870782422,"gonad"
"SLC13A5",6.45658645718625e-39,38.1899970291608,1.31119489223445,"gonad"
"MLF1",3.22786143172858e-209,208.491085117298,1.309990381126,"gonad"
"SLC35B1",3.21260681910921e-178,177.493142423138,1.30980281996323,"gonad"
"CHST6",2.04100868940877e-64,63.6901551463108,1.30962002344722,"gonad"
"CTNNA2",1.41126008249359e-12,11.8503929423172,1.30884715670086,"gonad"
"SNRPD1",8.59505235439323e-160,159.065751473584,1.30865268505768,"gonad"
"LOC101750393",4.51410983907153e-48,47.3454278777079,1.30746303993167,"gonad"
"ASB8",1.25730899884189e-98,97.9005579760926,1.30682240968048,"gonad"
"TOPORS",2.22243277013298e-114,113.653171367816,1.30666592502974,"gonad"
"RP11-463D19.2",2.05427315976344e-145,144.687341808114,1.30584936143392,"gonad"
"CFD",1.6092099050587e-30,29.7933873029097,1.30408679463093,"gonad"
"KIAA1024L",0.0550594688731841,1.25916798230989,1.30394594416932,"gonad"
"SGCG",1.76738691973418e-100,99.7526683635036,1.3036451385677,"gonad"
"LOC101749539",2.50963052677452e-07,6.60039021158434,1.30361228455833,"gonad"
"C1R",4.61181586238185e-45,44.336128041262,1.30356758239158,"gonad"
"MRPL16",5.99310193465078e-136,135.222348335472,1.30355149697961,"gonad"
"LOC107049579",1.40963169248011e-05,4.85089434466237,1.30343580348316,"gonad"
"IGFBP7",5.4151532035129e-65,64.2663892519659,1.30341135539081,"gonad"
"EBNA1BP2",1.67229917803862e-246,245.776686023698,1.30316206981653,"gonad"
"LOC107049904",9.75223220571763e-08,7.01089596648922,1.303125259871,"gonad"
"SZRD1",0,Inf,1.30250072005257,"gonad"
"RCSD1",1.38163106037287e-63,62.8596079119802,1.30182931894074,"gonad"
"IFT27",1.01296270285848e-66,65.9944065450059,1.30148165603079,"gonad"
"CELA2A",1.13565121266158e-10,9.94475503101512,1.30114562863198,"gonad"
"FAF2",0,Inf,1.29971448382922,"gonad"
"GPNMB",4.02805182168763e-53,52.3949049507976,1.29969811528508,"gonad"
"HEPH",3.06560737988798e-100,99.5134834671159,1.29968577626842,"gonad"
"FZR1",1.96477878232675e-116,115.706686340466,1.29887569819106,"gonad"
"PDIA4",2.86066198288119e-50,49.5435334555964,1.29839606029112,"gonad"
"ITGB1",7.89375082095955e-223,222.102716586933,1.29671148774588,"gonad"
"RPL10A",6.22768990526185e-81,80.2056730203471,1.29660730235911,"gonad"
"KCTD20",8.53458329943984e-87,86.0688176784358,1.29567680094041,"gonad"
"NPRL2",1.67442419019741e-82,81.7761345104258,1.29434854593851,"gonad"
"TMEM234",9.91219971582052e-68,67.0038299561674,1.29368171437322,"gonad"
"LOC101747947",5.83005186246992e-118,117.234327581865,1.29352214495305,"gonad"
"DYRK2",7.40730893263575e-81,80.1303395420851,1.29335422466325,"gonad"
"UBL7",1.44133975469651e-278,277.841233634594,1.29207013217168,"gonad"
"PTPN7",6.3442866829978e-23,22.197617200528,1.29096360926143,"gonad"
"CGNL1",4.58004753254254e-107,106.339130014788,1.29079794121187,"gonad"
"ATP2A1",3.5746249851581e-32,31.4467695134208,1.29076140407998,"gonad"
"COPS3",3.74643593454841e-77,76.4263816896,1.29066355438801,"gonad"
"UMPS",1.78352954563386e-252,251.748719691821,1.2902995759599,"gonad"
"BZW1",2.10455933785028e-216,215.676838824852,1.28987996918171,"gonad"
"MAK16",7.29189412572358e-143,142.137159645687,1.2884788325719,"gonad"
