"bird_id","sex","tissue","treatment","gene","counts","hormone","plasma_conc","logconc"
"x.g70","male","hypothalamus","hatch","PRL",10.8202621515601,"corticosterone",0.86959186111581,-0.0606845336515613
"x.g70","male","hypothalamus","hatch","PRL",10.8202621515601,"testosterone",2.128348217,0.328042683937737
"x.o160.w102","male","hypothalamus","hatch","PRL",10.753263874089,"prolactin",65.243904,1.81453994002811
"x.o160.w102","male","hypothalamus","hatch","PRL",10.753263874089,"corticosterone",1.123182974,0.0504505114934467
"x.o160.w102","male","hypothalamus","hatch","PRL",10.753263874089,"testosterone",2.290113695,0.359857043861902
"x.o160.w102","male","hypothalamus","hatch","PRL",10.753263874089,"progesterone",0.339220259,-0.469518218593465
"x.o163.w101","male","hypothalamus","inc.d3","PRL",10.4954549097919,"prolactin",3.648128,0.562070067791918
"x.o163.w101","male","hypothalamus","inc.d3","PRL",10.4954549097919,"corticosterone",6.980235203,0.843870056669587
"x.o163.w101","male","hypothalamus","inc.d3","PRL",10.4954549097919,"testosterone",0.066059803,-1.18006272577237
"x.o164.w123","male","hypothalamus","n5","PRL",10.577810033948,"prolactin",68.092896,1.8331018051737
"x.o164.w123","male","hypothalamus","n5","PRL",10.577810033948,"corticosterone",3.523276819,0.546946766440188
"x.o164.w123","male","hypothalamus","n5","PRL",10.577810033948,"testosterone",0.297432249,-0.526611945015662
"x.o164.w123","male","hypothalamus","n5","PRL",10.577810033948,"progesterone",0.487439473,-0.312079304425101
"x.o2","male","hypothalamus","n9","PRL",10.3267502049944,"prolactin",10.36096,1.01539999704888
"x.o2","male","hypothalamus","n9","PRL",10.3267502049944,"corticosterone",4.581648762,0.661021792279804
"x.o30.g134","male","hypothalamus","bldg","PRL",11.7520005458286,"prolactin",7.373376,0.867666381002187
"x.o30.g134","male","hypothalamus","bldg","PRL",11.7520005458286,"corticosterone",0.871687562536548,-0.0596391505960499
"x.o30.g134","male","hypothalamus","bldg","PRL",11.7520005458286,"progesterone",0.218628513,-0.660293199060404
"x.o47.y82","male","hypothalamus","inc.d9","PRL",10.369231708018,"prolactin",19.914336,1.29916583038665
"x.o47.y82","male","hypothalamus","inc.d9","PRL",10.369231708018,"corticosterone",1.044147359,0.0187617943409851
"x.o47.y82","male","hypothalamus","inc.d9","PRL",10.369231708018,"testosterone",0.7123166,-0.147326934632834
"x.o68","male","hypothalamus","n5","PRL",10.5334712940912,"prolactin",48.13168,1.68243102066336
"x.o68","male","hypothalamus","n5","PRL",10.5334712940912,"corticosterone",1.745314479,0.241873691575506
"x.o68","male","hypothalamus","n5","PRL",10.5334712940912,"testosterone",2.378260474,0.376259418081624
"x.o68","male","hypothalamus","n5","PRL",10.5334712940912,"progesterone",0.576558294,-0.239156775996974
"x.r178","male","hypothalamus","hatch","PRL",11.1550263581521,"prolactin",74.314656,1.87107447179887
"x.r178","male","hypothalamus","hatch","PRL",11.1550263581521,"corticosterone",1.545899767,0.18918133172332
"x.r178","male","hypothalamus","hatch","PRL",11.1550263581521,"testosterone",2.447408466,0.388706458001435
"x.r178","male","hypothalamus","hatch","PRL",11.1550263581521,"progesterone",0.119252645,-0.923531979615601
"x.r181","male","hypothalamus","n5","PRL",10.4003568752024,"prolactin",82.727456,1.91764966929112
"x.r181","male","hypothalamus","n5","PRL",10.4003568752024,"corticosterone",7.385439645,0.868376353366902
"x.r181","male","hypothalamus","n5","PRL",10.4003568752024,"testosterone",0.398857709,-0.399182009620508
"x.r181","male","hypothalamus","n5","PRL",10.4003568752024,"progesterone",0.605107093,-0.218167756284717
"x.r29.w96","male","hypothalamus","inc.d17","PRL",10.0739937580735,"prolactin",14.945504,1.17451056512493
"x.r29.w96","male","hypothalamus","inc.d17","PRL",10.0739937580735,"corticosterone",1.13339492652605,0.0543812642551218
"x.r29.w96","male","hypothalamus","inc.d17","PRL",10.0739937580735,"testosterone",0.46049279,-0.336777165223327
"x.r64.g140","male","hypothalamus","inc.d3","PRL",10.2942016844635,"prolactin",7.893984,0.897296241806298
"x.r64.g140","male","hypothalamus","inc.d3","PRL",10.2942016844635,"corticosterone",1.763950781,0.246486462973624
"x.r64.g140","male","hypothalamus","inc.d3","PRL",10.2942016844635,"testosterone",1.609210562,0.206612874385965
"x.r64.g140","male","hypothalamus","inc.d3","PRL",10.2942016844635,"progesterone",3.248137361,0.511634386906246
"x.r67.blu35","male","hypothalamus","bldg","PRL",10.7912596875712,"prolactin",6.053696,0.782020608091082
"x.r67.blu35","male","hypothalamus","bldg","PRL",10.7912596875712,"corticosterone",0.866436303,-0.0622633594041161
"x.r67.blu35","male","hypothalamus","bldg","PRL",10.7912596875712,"testosterone",0.84045417,-0.0754859636745649
"x.r67.blu35","male","hypothalamus","bldg","PRL",10.7912596875712,"progesterone",0.136923277,-0.863522715391694
"x.w192.o157","male","hypothalamus","inc.d9","PRL",10.4144480348269,"prolactin",10.872512,1.0363298956688
"x.w192.o157","male","hypothalamus","inc.d9","PRL",10.4144480348269,"corticosterone",4.45702901,0.649045460840028
"x.w192.o157","male","hypothalamus","inc.d9","PRL",10.4144480348269,"testosterone",1.97263058,0.295045761334647
"x.y132.w76","male","hypothalamus","inc.d17","PRL",11.374473961204,"prolactin",63.516736,1.80288817245414
"x.y132.w76","male","hypothalamus","inc.d17","PRL",11.374473961204,"corticosterone",4.456049275,0.6489499846213
"x.y132.w76","male","hypothalamus","inc.d17","PRL",11.374473961204,"testosterone",2.991220004,0.475848356531616
"x.y132.w76","male","hypothalamus","inc.d17","PRL",11.374473961204,"progesterone",0.316650818,-0.499419385727844
"x.y141.w116","male","hypothalamus","inc.d9","PRL",10.5690419205168,"prolactin",15.293472,1.18450609229696
"x.y141.w116","male","hypothalamus","inc.d9","PRL",10.5690419205168,"corticosterone",2.777524024,0.443657824028931
"x.y141.w116","male","hypothalamus","inc.d9","PRL",10.5690419205168,"testosterone",0.413199278,-0.383840446012267
"x.y141.w116","male","hypothalamus","inc.d9","PRL",10.5690419205168,"progesterone",0.147832746,-0.830229355982351
"y129.x","male","hypothalamus","n9","PRL",10.567721756029,"prolactin",21.62016,1.33485890362562
"y129.x","male","hypothalamus","n9","PRL",10.567721756029,"corticosterone",2.341259742,0.369449597489771
"y129.x","male","hypothalamus","n9","PRL",10.567721756029,"testosterone",4.218193517,0.625126499878908
"y131.w185.x","male","hypothalamus","n9","PRL",10.5120409573719,"prolactin",30.90624,1.4900461727573
"y131.w185.x","male","hypothalamus","n9","PRL",10.5120409573719,"corticosterone",1.616936803,0.208693046100141
"y131.w185.x","male","hypothalamus","n9","PRL",10.5120409573719,"testosterone",3.1817226,0.502662312789856
"y133.w77.r58","male","hypothalamus","inc.d17","PRL",10.5498940083631,"prolactin",42.11888,1.62447681416856
"y133.w77.r58","male","hypothalamus","inc.d17","PRL",10.5498940083631,"corticosterone",1.279641929,0.107088461823917
"y133.w77.r58","male","hypothalamus","inc.d17","PRL",10.5498940083631,"testosterone",0.108402024,-0.964962608906256
"y133.w77.r58","male","hypothalamus","inc.d17","PRL",10.5498940083631,"progesterone",0.261858495,-0.581933332506127
"y149.r52.x","male","hypothalamus","inc.d3","PRL",10.3484936513282,"prolactin",6.202624,0.792575455246134
"y149.r52.x","male","hypothalamus","inc.d3","PRL",10.3484936513282,"corticosterone",0.988382178592579,-0.0050750939141099
"y149.r52.x","male","hypothalamus","inc.d3","PRL",10.3484936513282,"testosterone",0.094599356,-1.02411182011616
"y95.g131.x","male","hypothalamus","inc.d9","PRL",10.4008111306968,"prolactin",11.727072,1.06918959157186
"y95.g131.x","male","hypothalamus","inc.d9","PRL",10.4008111306968,"corticosterone",0.927096214,-0.0328751924563947
"y95.g131.x","male","hypothalamus","inc.d9","PRL",10.4008111306968,"testosterone",0.152641347,-0.816327810144658
"y95.g131.x","male","hypothalamus","inc.d9","PRL",10.4008111306968,"progesterone",0.28144778,-0.550602172612421
"y98.o50.x","male","hypothalamus","inc.d3","PRL",10.7609684649006,"prolactin",15.563872,1.19211765043277
"y98.o50.x","male","hypothalamus","inc.d3","PRL",10.7609684649006,"corticosterone",3.163789489,0.500207578868884
"y98.o50.x","male","hypothalamus","inc.d3","PRL",10.7609684649006,"testosterone",0.079902934,-1.09743727329408
"L.G118","female","pituitary","control","PRL",17.8828576631502,NA,NA,NA
"R.G106","female","pituitary","control","PRL",16.9790018536956,NA,NA,NA
"R.R20","female","pituitary","control","PRL",18.5871209213237,NA,NA,NA
"R.R9","female","pituitary","control","PRL",16.8225084966783,NA,NA,NA
"R.W44","female","pituitary","control","PRL",18.6443262955216,NA,NA,NA
"blk.s061.pu.y","female","pituitary","inc.d9","PRL",17.565865566041,NA,NA,NA
"blk11.x","female","pituitary","bldg","PRL",17.6302721494152,"prolactin",9.317952,0.969320468916578
"blk11.x","female","pituitary","bldg","PRL",17.6302721494152,"corticosterone",0.533776389,-0.272640640653042
"blk11.x","female","pituitary","bldg","PRL",17.6302721494152,"estradiol",0.183025323,-0.737488818038286
"blk11.x","female","pituitary","bldg","PRL",17.6302721494152,"progesterone",0.128435322,-0.891315521126284
"blk21.x","female","pituitary","hatch","PRL",20.4469260825072,"prolactin",86.72352,1.93813689702586
"blk21.x","female","pituitary","hatch","PRL",20.4469260825072,"corticosterone",3.247187942,0.511507425617499
"blk21.x","female","pituitary","hatch","PRL",20.4469260825072,"estradiol",0.322931078,-0.49089015766345
"blk21.x","female","pituitary","hatch","PRL",20.4469260825072,"progesterone",0.262000809,-0.581697367673791
"blk4.x","female","pituitary","n9","PRL",19.247349422299,"prolactin",59.31456,1.77316131311968
"blk4.x","female","pituitary","n9","PRL",19.247349422299,"corticosterone",0.518721199,-0.285066002978861
"blk4.x","female","pituitary","n9","PRL",19.247349422299,"estradiol",0.439255657,-0.357282636689665
"blk4.x","female","pituitary","n9","PRL",19.247349422299,"progesterone",0.41906466,-0.377718961962921
"blu.o.x.ATLAS","female","pituitary","control","PRL",20.9267483628017,NA,NA,NA
"blu103.x","female","pituitary","hatch","PRL",19.9862061819029,"prolactin",42.46528,1.62803399200383
"blu103.x","female","pituitary","hatch","PRL",19.9862061819029,"corticosterone",1.388756175,0.142626003011004
"blu103.x","female","pituitary","hatch","PRL",19.9862061819029,"estradiol",0.202442577,-0.693698142960975
"blu124.w180.x","female","pituitary","hatch","PRL",20.728132379827,"prolactin",93.479936,1.9707184063854
"blu124.w180.x","female","pituitary","hatch","PRL",20.728132379827,"corticosterone",4.334516836,0.63694069416432
"blu124.w180.x","female","pituitary","hatch","PRL",20.728132379827,"estradiol",0.994276676,-0.0024927482583165
"blu124.w180.x","female","pituitary","hatch","PRL",20.728132379827,"progesterone",0.484782388,-0.314453166344561
"blu36.w16","female","pituitary","n9","PRL",18.7459315607778,"prolactin",50.02944,1.69922564167471
"blu36.w16","female","pituitary","n9","PRL",18.7459315607778,"corticosterone",0.989090059,-0.00476416305796149
"blu36.w16","female","pituitary","n9","PRL",18.7459315607778,"estradiol",1.115639537,0.0475238967706637
"blu36.w16","female","pituitary","n9","PRL",18.7459315607778,"progesterone",0.205399526,-0.687400562957932
"blu38.g135.x","female","pituitary","bldg","PRL",16.9626053735117,"prolactin",20.374976,1.30909710585011
"blu38.g135.x","female","pituitary","bldg","PRL",16.9626053735117,"corticosterone",0.757011001,-0.120897809220033
"blu38.g135.x","female","pituitary","bldg","PRL",16.9626053735117,"estradiol",0.703096088,-0.152985318455969
"blu39.o26.x","female","pituitary","inc.d3","PRL",17.5505470020369,"prolactin",12.921664,1.11131844395975
"blu39.o26.x","female","pituitary","inc.d3","PRL",17.5505470020369,"corticosterone",1.116201384,0.0477425566712261
"blu39.o26.x","female","pituitary","inc.d3","PRL",17.5505470020369,"estradiol",0.148602211,-0.827974728812617
"blu39.o26.x","female","pituitary","inc.d3","PRL",17.5505470020369,"progesterone",0.328844832,-0.483008978957587
"blu47.y96.x","female","pituitary","inc.d9","PRL",17.7683563826303,"prolactin",30.28672,1.48125224252954
"blu47.y96.x","female","pituitary","inc.d9","PRL",17.7683563826303,"corticosterone",1.698159785,0.229978551914385
"blu47.y96.x","female","pituitary","inc.d9","PRL",17.7683563826303,"estradiol",0.057230423,-1.24237304413378
"blu47.y96.x","female","pituitary","inc.d9","PRL",17.7683563826303,"progesterone",0.111987133,-0.950831873652254
"blu55.g51","female","pituitary","n5","PRL",20.0215108751244,"corticosterone",3.297365125,0.518167040255943
"blu55.g51","female","pituitary","n5","PRL",20.0215108751244,"estradiol",0.221616668,-0.654397579014915
"g.blk.s004.pk","female","pituitary","lay","PRL",17.2400103610226,NA,NA,NA
"g.s078.blk.o","female","pituitary","lay","PRL",16.5337910277895,NA,NA,NA
"g141.blu27.x","female","pituitary","bldg","PRL",16.3842271520771,"prolactin",3.8944,0.590440556549971
"g141.blu27.x","female","pituitary","bldg","PRL",16.3842271520771,"corticosterone",4.786075607,0.679979555005278
"g141.blu27.x","female","pituitary","bldg","PRL",16.3842271520771,"estradiol",0.161187691,-0.792668125898697
"g141.blu27.x","female","pituitary","bldg","PRL",16.3842271520771,"progesterone",0.100106664,-0.999537011011238
"g142.r40.x","female","pituitary","inc.d17","PRL",20.1353491877989,"prolactin",112.998528,2.05307278608836
"g142.r40.x","female","pituitary","inc.d17","PRL",20.1353491877989,"corticosterone",1.411796135,0.149771988616139
"g142.r40.x","female","pituitary","inc.d17","PRL",20.1353491877989,"estradiol",0.14434064,-0.840611373391493
"g142.r40.x","female","pituitary","inc.d17","PRL",20.1353491877989,"progesterone",0.192549725,-0.715457097301275
"g6.w197.x","female","pituitary","inc.d3","PRL",18.0590503861533,"prolactin",27.507392,1.43944941650017
"g6.w197.x","female","pituitary","inc.d3","PRL",18.0590503861533,"corticosterone",5.045182614,0.702876890457407
"g6.w197.x","female","pituitary","inc.d3","PRL",18.0590503861533,"estradiol",0.151206405,-0.820429812027661
"g6.w197.x","female","pituitary","inc.d3","PRL",18.0590503861533,"progesterone",0.374467726,-0.426585606600305
"g75.x","female","pituitary","inc.d9","PRL",17.3004888635862,"prolactin",13.09664,1.11715988980622
"g75.x","female","pituitary","inc.d9","PRL",17.3004888635862,"corticosterone",1.079721875,0.0333119002014657
"g75.x","female","pituitary","inc.d9","PRL",17.3004888635862,"estradiol",0.147753193,-0.830463125084291
"g75.x","female","pituitary","inc.d9","PRL",17.3004888635862,"progesterone",0.162925243,-0.788011622589657
"l.s120.y.blk","female","pituitary","bldg","PRL",15.9636788640734,NA,NA,NA
"o156.w80.x","female","pituitary","inc.d3","PRL",17.6947752928313,"prolactin",26.286432,1.41973164096099
"o156.w80.x","female","pituitary","inc.d3","PRL",17.6947752928313,"corticosterone",2.73633188574073,0.437168771192975
"o156.w80.x","female","pituitary","inc.d3","PRL",17.6947752928313,"estradiol",0.675810429,-0.170175110545431
"o156.w80.x","female","pituitary","inc.d3","PRL",17.6947752928313,"progesterone",0.345473994,-0.461584639136037
"o165.w122.x","female","pituitary","inc.d3","PRL",17.4920456557359,"prolactin",91.76992,1.96270035311032
"o165.w122.x","female","pituitary","inc.d3","PRL",17.4920456557359,"corticosterone",6.588524518,0.818788166424452
"o165.w122.x","female","pituitary","inc.d3","PRL",17.4920456557359,"estradiol",0.145801338,-0.83623849053553
"o172.w115.x","female","pituitary","hatch","PRL",20.9653978745625,"prolactin",63.40896,1.80215063017852
"o172.w115.x","female","pituitary","hatch","PRL",20.9653978745625,"corticosterone",1.438779342,0.157994193589194
"o172.w115.x","female","pituitary","hatch","PRL",20.9653978745625,"estradiol",0.140386018,-0.852676144398714
"o172.w115.x","female","pituitary","hatch","PRL",20.9653978745625,"progesterone",0.12655177,-0.897731776259522
"o173.w179.x","female","pituitary","inc.d3","PRL",17.91663624163,"prolactin",29.284512,1.46663799129814
"o173.w179.x","female","pituitary","inc.d3","PRL",17.91663624163,"corticosterone",1.68736856433694,0.227209953943777
"o173.w179.x","female","pituitary","inc.d3","PRL",17.91663624163,"estradiol",0.147310413,-0.831766552895312
"o173.w179.x","female","pituitary","inc.d3","PRL",17.91663624163,"progesterone",0.261899461,-0.581865395369982
"o35.r51.x","female","pituitary","inc.d17","PRL",19.4467128809698,"prolactin",38.028896,1.58011371778425
"o35.r51.x","female","pituitary","inc.d17","PRL",19.4467128809698,"corticosterone",1.478160864,0.169721699651459
"o35.r51.x","female","pituitary","inc.d17","PRL",19.4467128809698,"estradiol",0.626673063,-0.20295897267179
"o35.r51.x","female","pituitary","inc.d17","PRL",19.4467128809698,"progesterone",0.14079615,-0.851409220596006
"o38.blu29.x","female","pituitary","bldg","PRL",17.2744036698908,"prolactin",8.149248,0.911117534565926
"o38.blu29.x","female","pituitary","bldg","PRL",17.2744036698908,"corticosterone",1.09492579,0.0393846853079563
"o38.blu29.x","female","pituitary","bldg","PRL",17.2744036698908,"estradiol",0.240469199,-0.618940543244379
"o38.blu29.x","female","pituitary","bldg","PRL",17.2744036698908,"progesterone",0.310904379,-0.507373160999127
"o52.blu53","female","pituitary","inc.d17","PRL",20.2266194779997,"prolactin",19.032064,1.27948588945376
"o52.blu53","female","pituitary","inc.d17","PRL",20.2266194779997,"corticosterone",1.743171282,0.241340062481621
"o52.blu53","female","pituitary","inc.d17","PRL",20.2266194779997,"estradiol",0.297524183,-0.526477728703106
"o73.x","female","pituitary","inc.d9","PRL",17.8824118661208,"prolactin",28.936704,1.46144906181646
"o73.x","female","pituitary","inc.d9","PRL",17.8824118661208,"corticosterone",2.757044188,0.44044372673355
"o73.x","female","pituitary","inc.d9","PRL",17.8824118661208,"estradiol",0.145545891,-0.837000050899961
"o73.x","female","pituitary","inc.d9","PRL",17.8824118661208,"progesterone",0.768719041,-0.114232361419592
"r.r.x.ATLAS.R2XR","female","pituitary","control","PRL",18.8232588542825,NA,NA,NA
"r.r.x.ATLAS","female","pituitary","control","PRL",19.0431018375551,NA,NA,NA
"r.s056.g.o","female","pituitary","bldg","PRL",17.3293134639672,NA,NA,NA
"r.s171.l.w","female","pituitary","n9","PRL",19.2675243280022,NA,NA,NA
"r183.o22","female","pituitary","hatch","PRL",19.8581583644632,NA,NA,NA
"r27.w111.blu125","female","pituitary","inc.d3","PRL",17.555540823509,"prolactin",12.12096,1.0835370180309
"r27.w111.blu125","female","pituitary","inc.d3","PRL",17.555540823509,"corticosterone",2.693419772,0.430304043889172
"r27.w111.blu125","female","pituitary","inc.d3","PRL",17.555540823509,"estradiol",0.144979922,-0.838692138236555
"r30.w112.r46","female","pituitary","inc.d9","PRL",17.4892066738391,"prolactin",17.550528,1.24429018655894
"r30.w112.r46","female","pituitary","inc.d9","PRL",17.4892066738391,"corticosterone",1.929768912,0.285505305768387
"r30.w112.r46","female","pituitary","inc.d9","PRL",17.4892066738391,"estradiol",0.148813622,-0.827357312817971
"r30.w112.r46","female","pituitary","inc.d9","PRL",17.4892066738391,"progesterone",0.239891119,-0.619985829734075
"r36.w184.x","female","pituitary","inc.d9","PRL",18.2855547538204,NA,NA,NA
"r49.w189.x","female","pituitary","inc.d17","PRL",20.2822336872418,"prolactin",94.74912,1.97657518506841
"r49.w189.x","female","pituitary","inc.d17","PRL",20.2822336872418,"corticosterone",5.949296081,0.774465583170173
"r49.w189.x","female","pituitary","inc.d17","PRL",20.2822336872418,"estradiol",0.159154196,-0.798181906991932
"r49.w189.x","female","pituitary","inc.d17","PRL",20.2822336872418,"progesterone",0.186137873,-0.730165253083743
"r6.x","female","pituitary","control","PRL",16.3905593955199,NA,NA,NA
"r73.g127.x","female","pituitary","inc.d3","PRL",17.3594622868085,"prolactin",16.75376,1.22411228982059
"r73.g127.x","female","pituitary","inc.d3","PRL",17.3594622868085,"corticosterone",1.902913452,0.279419036225235
"r73.g127.x","female","pituitary","inc.d3","PRL",17.3594622868085,"estradiol",0.837670532,-0.0769267621210407
"r73.g127.x","female","pituitary","inc.d3","PRL",17.3594622868085,"progesterone",0.301158624,-0.521204695827336
"r83.g45","female","pituitary","bldg","PRL",17.3402219280173,"prolactin",29.7952,1.47414630496822
"r83.g45","female","pituitary","bldg","PRL",17.3402219280173,"corticosterone",1.889350896,0.276312623906097
"r83.g45","female","pituitary","bldg","PRL",17.3402219280173,"estradiol",0.932986992,-0.0301244112824417
"r83.g45","female","pituitary","bldg","PRL",17.3402219280173,"progesterone",0.559878442,-0.251906254599479
"r95.blu99","female","pituitary","n9","PRL",19.3033907756036,"prolactin",16.23936,1.21056890951443
"r95.blu99","female","pituitary","n9","PRL",19.3033907756036,"corticosterone",2.258741156,0.353866465111692
"r95.blu99","female","pituitary","n9","PRL",19.3033907756036,"estradiol",0.314926723,-0.501790485889245
"s.o.pk","female","pituitary","lay","PRL",17.6193164883428,"prolactin",4.42272,0.645689445292248
"s.o.pk","female","pituitary","lay","PRL",17.6193164883428,"corticosterone",0.551469792,-0.258478272030715
"s.o.pk","female","pituitary","lay","PRL",17.6193164883428,"estradiol",0.356682075,-0.447718715512207
"s.o.pk","female","pituitary","lay","PRL",17.6193164883428,"progesterone",0.545745107,-0.263010149365825
"s.x.ATLAS","female","pituitary","control","PRL",19.2709872040045,NA,NA,NA
"s063.d.blk.l","female","pituitary","bldg","PRL",14.9762199288289,NA,NA,NA
"s092.blk.r.o","female","pituitary","bldg","PRL",16.3227155827984,NA,NA,NA
"s095.g.blk.o","female","pituitary","lay","PRL",16.7732040480007,NA,NA,NA
"s136.d.w.o","female","pituitary","lay","PRL",17.8555224216301,NA,NA,NA
"s142.o.pk.pu","female","pituitary","lay","PRL",17.5142894147263,NA,NA,NA
"s176.blk.pu.r","female","pituitary","lay","PRL",16.9174455940862,NA,NA,NA
"w191.r1","female","pituitary","control","PRL",16.4679231831628,"corticosterone",1.434209445,0.156612578225576
"w191.r1","female","pituitary","control","PRL",16.4679231831628,"estradiol",0.039674073,-1.40149321191245
"w191.r1","female","pituitary","control","PRL",16.4679231831628,"progesterone",0.603291478,-0.219472809415429
"x.blu101.w43","female","pituitary","inc.d9","PRL",17.8458191227486,"prolactin",27.246912,1.43531728909511
"x.blu101.w43","female","pituitary","inc.d9","PRL",17.8458191227486,"corticosterone",0.918075128,-0.0371217781224997
"x.blu101.w43","female","pituitary","inc.d9","PRL",17.8458191227486,"estradiol",0.151302059,-0.82015516182312
"x.blu101.w43","female","pituitary","inc.d9","PRL",17.8458191227486,"progesterone",0.14489406,-0.838949418270026
"x.blu102.w105","female","pituitary","inc.d3","PRL",18.4179384587336,"prolactin",47.96032,1.68088207212845
"x.blu102.w105","female","pituitary","inc.d3","PRL",18.4179384587336,"corticosterone",3.364881218,0.52696973801686
"x.blu102.w105","female","pituitary","inc.d3","PRL",18.4179384587336,"estradiol",0.158034053,-0.801249321675223
"x.blu102.w105","female","pituitary","inc.d3","PRL",18.4179384587336,"progesterone",0.588762473,-0.23005987918756
"x.blu109.w121","female","pituitary","n5","PRL",19.3098116606192,"prolactin",42.670144,1.63012410848621
"x.blu109.w121","female","pituitary","n5","PRL",19.3098116606192,"corticosterone",3.834705615,0.583732029383212
"x.blu109.w121","female","pituitary","n5","PRL",19.3098116606192,"estradiol",0.050593667,-1.2959038420354
"x.blu109.w121","female","pituitary","n5","PRL",19.3098116606192,"progesterone",1.028887821,0.0123680264859754
"x.blu116.w107","female","pituitary","inc.d17","PRL",20.6580997332999,NA,NA,NA
"x.blu122.r66","female","pituitary","inc.d9","PRL",17.2463730264818,NA,NA,NA
"x.blu43.g132","female","pituitary","n9","PRL",16.9779703687855,"prolactin",31.36816,1.49648904450957
"x.blu43.g132","female","pituitary","n9","PRL",16.9779703687855,"corticosterone",0.511131213,-0.291467597386071
"x.blu43.g132","female","pituitary","n9","PRL",16.9779703687855,"estradiol",0.258202584,-0.588039415782512
"x.blu6.y80","female","pituitary","lay","PRL",14.8080600545577,"prolactin",14.525568,1.16213312381229
"x.blu6.y80","female","pituitary","lay","PRL",14.8080600545577,"corticosterone",1.670986755,0.22297300749171
"x.blu6.y80","female","pituitary","lay","PRL",14.8080600545577,"estradiol",0.145744027,-0.836409234813169
"x.blu6.y80","female","pituitary","lay","PRL",14.8080600545577,"progesterone",0.326827276,-0.485681705744374
"x.g37","female","pituitary","n5","PRL",19.6293750244177,"prolactin",42.88768,1.63233255380612
"x.g37","female","pituitary","n5","PRL",19.6293750244177,"corticosterone",3.574433035,0.553207165214586
"x.g37","female","pituitary","n5","PRL",19.6293750244177,"estradiol",0.158072607,-0.801143384081005
"x.g4.w50","female","pituitary","n9","PRL",17.8503571993927,"prolactin",58.863456,1.76984575687449
"x.g4.w50","female","pituitary","n9","PRL",17.8503571993927,"corticosterone",1.342036007,0.127764168166526
"x.g4.w50","female","pituitary","n9","PRL",17.8503571993927,"estradiol",1.069644604,0.0292395046383482
"x.g4.w50","female","pituitary","n9","PRL",17.8503571993927,"progesterone",0.155365355,-0.808645818287828
"x.g43","female","pituitary","n5","PRL",20.1024039196271,"prolactin",62.48096,1.79574769371655
"x.g43","female","pituitary","n5","PRL",20.1024039196271,"corticosterone",1.369367746,0.136520094307416
"x.g43","female","pituitary","n5","PRL",20.1024039196271,"estradiol",0.147480224,-0.831266211438242
"x.g49","female","pituitary","n5","PRL",19.3306196827528,"prolactin",59.952992,1.77781086177457
"x.g49","female","pituitary","n5","PRL",19.3306196827528,"corticosterone",4.033064982,0.605635219552044
"x.g49","female","pituitary","n5","PRL",19.3306196827528,"estradiol",0.356315748,-0.448164982817769
"x.g49","female","pituitary","n5","PRL",19.3306196827528,"progesterone",0.994602984,-0.00235024213497224
"x.g9.o166","female","pituitary","inc.d9","PRL",18.6872351453851,"prolactin",33.863456,1.52973127879173
"x.g9.o166","female","pituitary","inc.d9","PRL",18.6872351453851,"corticosterone",2.00020765,0.30107508394796
"x.g9.o166","female","pituitary","inc.d9","PRL",18.6872351453851,"estradiol",0.211448607,-0.674795171591595
"x.g9.o166","female","pituitary","inc.d9","PRL",18.6872351453851,"progesterone",0.357596232,-0.446607066023294
"x.o159.w90","female","pituitary","inc.d17","PRL",20.3078004165106,"prolactin",62.366976,1.7949546868385
"x.o159.w90","female","pituitary","inc.d17","PRL",20.3078004165106,"corticosterone",1.383050847,0.140838146968017
"x.o159.w90","female","pituitary","inc.d17","PRL",20.3078004165106,"estradiol",0.056838331,-1.24535868317476
"x.o159.w90","female","pituitary","inc.d17","PRL",20.3078004165106,"progesterone",0.279364353,-0.553829010831229
"x.o175.g21","female","pituitary","n5","PRL",18.521667776092,"prolactin",76.54208,1.88390025982536
"x.o175.g21","female","pituitary","n5","PRL",18.521667776092,"corticosterone",3.065155964,0.486452577575898
"x.o175.g21","female","pituitary","n5","PRL",18.521667776092,"estradiol",0.362882381,-0.440234117553737
"x.o175.g21","female","pituitary","n5","PRL",18.521667776092,"progesterone",0.710229912,-0.148601040929105
"x.o37.blu50","female","pituitary","hatch","PRL",20.8463954728367,"prolactin",58.678496,1.76847897382715
"x.o37.blu50","female","pituitary","hatch","PRL",20.8463954728367,"corticosterone",1.695390838,0.229269831872609
"x.o70","female","pituitary","n5","PRL",19.4765511163945,"prolactin",76.74208,1.88503356604135
"x.o70","female","pituitary","n5","PRL",19.4765511163945,"corticosterone",1.171444323,0.0687216520550605
"x.o70","female","pituitary","n5","PRL",19.4765511163945,"estradiol",0.154736151,-0.81040821024597
"x.r33.w183","female","pituitary","inc.d3","PRL",17.6809769608344,"prolactin",20.72512,1.31649705382723
"x.r33.w183","female","pituitary","inc.d3","PRL",17.6809769608344,"corticosterone",1.25114011539419,0.09730594912989
"x.r33.w183","female","pituitary","inc.d3","PRL",17.6809769608344,"estradiol",0.430640583,-0.365885045245333
"x.r33.w183","female","pituitary","inc.d3","PRL",17.6809769608344,"progesterone",0.140400237,-0.852632159102899
"x.r39.g10","female","pituitary","bldg","PRL",16.5896068040154,"prolactin",3.584128,0.554383511230332
"x.r39.g10","female","pituitary","bldg","PRL",16.5896068040154,"corticosterone",0.84089295477682,-0.0752592861386365
