sex,tissue,comparison,direction,gene,lfc,padj,logpadj
male,hypothalamus,inc.d9_inc.d17,inc.d17,NXPH4,0.690753238230971,0.0835912580161188,1.07783913875569
male,hypothalamus,inc.d9_inc.d17,inc.d17,PLA2G6,0.462409916443765,0.0269841744417941,1.56889086427128
male,hypothalamus,inc.d9_inc.d17,inc.d17,QARS,0.396715869110557,0.0770630708856457,1.11315368878114
male,hypothalamus,inc.d9_inc.d17,inc.d17,RASAL3,0.340759328164202,0.0608385899463669,1.21582086012871
male,hypothalamus,inc.d9_inc.d17,inc.d17,RASSF1,0.527565017110679,0.0439424708968739,1.3571155262342
male,hypothalamus,inc.d9_inc.d17,inc.d17,RP11-152F13.10,0.205146222769102,0.0641952816940146,1.19249689108312
male,hypothalamus,inc.d9_inc.d17,inc.d17,RUSC1,0.375580275753362,0.0515384512107019,1.28786863663402
male,hypothalamus,inc.d9_inc.d17,inc.d17,SCAMP3,0.519134515786234,0.0770630708856457,1.11315368878114
male,hypothalamus,inc.d9_inc.d17,inc.d17,SCYL1,0.658641781309188,0.0462655145831646,1.33474260307642
male,hypothalamus,inc.d9_inc.d17,inc.d17,SF3A1,0.325572570993619,0.0835912580161188,1.07783913875569
male,hypothalamus,inc.d9_inc.d17,inc.d17,SFRP2,0.609370432804538,0.0899438844593136,1.04602836023243
male,hypothalamus,inc.d9_inc.d17,inc.d17,SGK196,0.217578616561952,0.0770630708856457,1.11315368878114
male,hypothalamus,inc.d9_inc.d17,inc.d17,SLC39A14,0.515421062028578,0.0770630708856457,1.11315368878114
male,hypothalamus,inc.d9_inc.d17,inc.d17,TERF2,0.300083410603235,0.0725192222601774,1.13954686218718
male,hypothalamus,inc.d9_inc.d17,inc.d17,TMEM8A,0.382867219685955,0.0770630708856457,1.11315368878114
male,hypothalamus,inc.d9_inc.d17,inc.d17,ULK3,0.393999188177865,0.0770630708856457,1.11315368878114
male,hypothalamus,inc.d9_inc.d17,inc.d17,VPS45,0.460659064929156,0.0697964895462314,1.15616641991322
male,hypothalamus,inc.d9_inc.d17,inc.d17,WIPF2,0.475646283720732,0.0770630708856457,1.11315368878114
male,hypothalamus,inc.d9_inc.d17,inc.d17,ZC3H10,0.471945486324812,0.0770630708856457,1.11315368878114
male,hypothalamus,inc.d17_hatch,hatch,ATP2A1,1.9506186354372,0.0835753520551476,1.07792178529733
male,hypothalamus,inc.d17_hatch,hatch,LOC101748402,2.42282295771954,0.0960723166112575,1.01740173694114
male,hypothalamus,inc.d17_hatch,hatch,MYL10,2.45595784004195,0.0983766240731884,1.00710808492308
male,hypothalamus,inc.d17_hatch,hatch,MYOZ1,2.94887598004374,0.0960723166112575,1.01740173694114
male,hypothalamus,n5_n9,n5,IFI6,-3.27677730482323,0.0752526913240163,1.12347796342491
female,pituitary,bldg_lay,bldg,ABCA4,-2.72141542270112,1.41810282013643e-5,4.8482922793088
female,pituitary,bldg_lay,bldg,ACSBG2,-0.645163953960226,0.0709215051220271,1.14922205621756
female,pituitary,bldg_lay,bldg,ADARB1,-0.501309505472871,0.0149971608546225,1.82399095040277
female,pituitary,bldg_lay,bldg,AEBP1,-1.46039506487968,0.00134290316967605,2.87195530110005
female,pituitary,bldg_lay,bldg,AKR1B1,-1.16541116183938,4.45135971864618e-5,4.35150730854592
female,pituitary,bldg_lay,bldg,ALDH1A2,-1.00740338039896,0.00992218815727338,2.00339254157208
female,pituitary,bldg_lay,bldg,ALG2,-0.370902791721805,0.0604415442981527,1.21866444784727
female,pituitary,bldg_lay,bldg,ARF4,-0.378037476712227,0.00334015522524777,2.47623334998421
female,pituitary,bldg_lay,bldg,ARHGAP40,-1.36766097397191,0.00222728773777482,2.65222367391537
female,pituitary,bldg_lay,bldg,ARID4B,-0.285248424636095,0.0430333953858828,1.36619438621636
female,pituitary,bldg_lay,bldg,BMP6,-0.948861305675836,0.0341216792452564,1.46696960385261
female,pituitary,bldg_lay,bldg,BSG,-0.439416067139543,0.0191043890793339,1.71886684563411
female,pituitary,bldg_lay,bldg,BTC,-3.08384411250813,3.40906339860213e-8,7.46736492208966
female,pituitary,bldg_lay,bldg,C28H19ORF10,-0.495165605302403,0.00637645390016513,2.19542077578372
female,pituitary,bldg_lay,bldg,CAPG,-1.74926767053361,4.74662090425874e-4,3.32361545245331
female,pituitary,bldg_lay,bldg,CARD10,-1.00551909577963,0.0692827067974475,1.1593751532622
female,pituitary,bldg_lay,bldg,CD34,-0.760775888266679,0.0247261766317189,1.60684303269321
female,pituitary,bldg_lay,bldg,CD81,-0.256427645613828,0.0784019896080444,1.10567291608047
female,pituitary,bldg_lay,bldg,CDKN1A,-1.2792099638559,0.0722653435177787,1.14106992853488
female,pituitary,bldg_lay,bldg,CEBPA,-1.51909037093443,0.0119889007743924,1.92122063420725
female,pituitary,bldg_lay,bldg,CGA,-1.39913545536498,1.00598268020099e-8,7.99740949637541
female,pituitary,bldg_lay,bldg,CHST15,-0.746469160187292,0.0608181569443583,1.21596674501108
female,pituitary,bldg_lay,bldg,CITED4,-2.5795259733825,1.32338946417142e-6,5.8783123272037
female,pituitary,bldg_lay,bldg,CKB,-0.984653943870222,0.0255007161836375,1.59344762230196
female,pituitary,bldg_lay,bldg,CNR2,-1.97364591238261,0.0608181569443583,1.21596674501108
female,pituitary,bldg_lay,bldg,COL11A1,-1.22539710323434,8.50213102412606e-4,3.07047220651822
female,pituitary,bldg_lay,bldg,COL5A1,-0.52866640406157,0.0483838654242415,1.31529943846775
female,pituitary,bldg_lay,bldg,COPB2,-0.210114754402264,0.0604415442981527,1.21866444784727
female,pituitary,bldg_lay,bldg,CORO7,-1.06218700300895,0.00141217402444541,2.85011178118834
female,pituitary,bldg_lay,bldg,CPLX4,-1.4006689708278799,0.00765372164757848,2.11612733635229
female,pituitary,bldg_lay,bldg,CPPED1,-0.393442510718886,0.0604415442981527,1.21866444784727
female,pituitary,bldg_lay,bldg,CRELD2,-0.886064644357461,3.4697099192065e-4,3.45970683234284
female,pituitary,bldg_lay,bldg,CSRP1,-1.64839457527606,8.2459537550219e-8,7.08375910513921
female,pituitary,bldg_lay,bldg,CYTH4,-2.12514155102174,1.84034616230397e-4,3.7351004801216
female,pituitary,bldg_lay,bldg,DDX10,-1.17567381675142,1.27984250433564e-6,5.89284347074772
female,pituitary,bldg_lay,bldg,DERL2,-0.334288593066806,0.0556772687656812,1.2543220770808
female,pituitary,bldg_lay,bldg,DHCR24,-0.558058035699876,2.29306503526055e-5,4.63958362775839
female,pituitary,bldg_lay,bldg,DHRS3,-0.609227271071316,0.00784117981012651,2.10561858699947
female,pituitary,bldg_lay,bldg,DIO3,-2.43407507565242,0.0670735036495623,1.17344900727305
female,pituitary,bldg_lay,bldg,DNAJB11,-0.541662721307145,8.58784155365655e-4,3.06611597692878
female,pituitary,bldg_lay,bldg,DNAJB5,-0.703677739756144,0.0595122677211394,1.22539350058358
female,pituitary,bldg_lay,bldg,DNAJB9,-0.457248522926302,0.0660201076291648,1.18032377199731
female,pituitary,bldg_lay,bldg,DUSP15,-0.934018672758952,0.00726996421224677,2.1384677270312
female,pituitary,bldg_lay,bldg,DUSP4,-1.06709008872842,0.00637645390016513,2.19542077578372
female,pituitary,bldg_lay,bldg,EGR3,-1.98923597836093,0.0588125047575834,1.23053032409681
female,pituitary,bldg_lay,bldg,EMID1,-1.63002491324783,4.74662090425874e-4,3.32361545245331
female,pituitary,bldg_lay,bldg,EPHA7,-0.48361751871526,0.0113862221073831,1.94362034879866
female,pituitary,bldg_lay,bldg,FAAH2,-0.896831764904299,0.0011954190168452,2.92247983964736
female,pituitary,bldg_lay,bldg,FBXO2,-0.38841386847327,0.0606377168963111,1.21725715892613
female,pituitary,bldg_lay,bldg,FDFT1,-0.393893590902417,0.0686433571070729,1.16340148481226
female,pituitary,bldg_lay,bldg,FDX1L,-2.19201817719328,1.10519142783486e-4,3.95656249224852
female,pituitary,bldg_lay,bldg,FICD,-0.610409804014849,0.00110693631346318,2.95587736512594
female,pituitary,bldg_lay,bldg,FKBP11,-0.939371992268208,0.0334265062175985,1.47590901406588
female,pituitary,bldg_lay,bldg,FNDC5,-1.23361618183119,0.0382055880916307,1.41787311091371
female,pituitary,bldg_lay,bldg,GADD45B,-1.21602005806447,0.00127295515994776,2.89518689417057
female,pituitary,bldg_lay,bldg,GAL,-2.46258505142755,0.020885103036006,1.68016337781526
female,pituitary,bldg_lay,bldg,GNRHR,-1.52921888648845,3.79683203929231e-6,5.42057861434873
female,pituitary,bldg_lay,bldg,GOLGB1,-0.320896989693241,0.0414371929114316,1.38260967276976
female,pituitary,bldg_lay,bldg,GPR27,-1.03550116164003,4.32841188405598e-5,4.36367141923663
female,pituitary,bldg_lay,bldg,GREB1,-1.07728938738439,0.0636588100937944,1.19614148344245
female,pituitary,bldg_lay,bldg,GSTT1,-0.767737160598172,0.0604415442981527,1.21866444784727
female,pituitary,bldg_lay,bldg,HERPUD1,-0.730602670458139,0.012972655427329,1.88697111725458
female,pituitary,bldg_lay,bldg,HM13,-0.415591420332108,0.0128381688463024,1.89149691681694
female,pituitary,bldg_lay,bldg,HPSE,-1.1047058801203,3.09451232411605e-4,3.50940778335897
female,pituitary,bldg_lay,bldg,HSD17B12,-0.276591496034391,0.0588125047575834,1.23053032409681
female,pituitary,bldg_lay,bldg,HSP90B1,-0.734190915722197,1.78370122406747e-4,3.74867788964911
female,pituitary,bldg_lay,bldg,HSPA5,-0.800662935334713,2.62856406507151e-4,3.58028143360923
female,pituitary,bldg_lay,bldg,HYOU1,-0.485412389754102,0.0771698227984709,1.11255249699943
female,pituitary,bldg_lay,bldg,ID1,-0.884884115373297,0.0545874857339084,1.26290690857068
female,pituitary,bldg_lay,bldg,ID3,-0.672298485498812,0.0806976472021583,1.09313912726077
female,pituitary,bldg_lay,bldg,IL22RA1,-0.588897525327603,0.0920161281625163,1.036136044849
female,pituitary,bldg_lay,bldg,INSIG1,-0.572560031882269,0.057582141066404,1.23971219086403
female,pituitary,bldg_lay,bldg,KANK1,-1.13952349719574,0.00376874534848554,2.42380320653655
female,pituitary,bldg_lay,bldg,KDELR3,-0.506935957736819,0.0701522488505275,1.1539584023587801
female,pituitary,bldg_lay,bldg,KRT14,-1.67140410875381,0.00257650877102986,2.58896837476185
female,pituitary,bldg_lay,bldg,LAMA4,-0.589525649085885,0.0538591029295384,1.26874088441868
female,pituitary,bldg_lay,bldg,LGALS1,-5.3893541845813004,6.34923257370676e-8,7.19727876433728
female,pituitary,bldg_lay,bldg,LHPP,-0.444494786838189,0.0531812241705467,1.27424166993047
female,pituitary,bldg_lay,bldg,LMAN1,-0.46809281493584,0.0274893362733864,1.56083574601632
female,pituitary,bldg_lay,bldg,LMBR1L,-0.637764575585705,0.0670735036495623,1.17344900727305
female,pituitary,bldg_lay,bldg,LOC100502566,-1.3704939835134,0.0534578725258646,1.27198832894391
female,pituitary,bldg_lay,bldg,LOC100857380,-2.88820066358313,5.3852921547761e-6,5.26879073103538
female,pituitary,bldg_lay,bldg,LOC100859104,-0.821644556177233,0.00898508404984026,2.04647785598282
female,pituitary,bldg_lay,bldg,LOC100859605,-2.30489910051034,0.0460256509129141,1.33700006081661
female,pituitary,bldg_lay,bldg,LOC107054221,-2.2838660519511,3.71880178842784e-5,4.42959696885428
female,pituitary,bldg_lay,bldg,LOC107055160,-1.18556817864284,0.0595122677211394,1.22539350058358
female,pituitary,bldg_lay,bldg,LOC395159,-2.04261138006645,5.08423327639716e-4,3.29377453122428
female,pituitary,bldg_lay,bldg,LOC417253,-1.31758537577074,8.50213102412606e-4,3.07047220651822
female,pituitary,bldg_lay,bldg,LOC422926,-3.56304952342796,2.60179162459705e-4,3.58472748867814
female,pituitary,bldg_lay,bldg,LOC424214,-1.31677034260245,0.0150488333227116,1.82249716792054
female,pituitary,bldg_lay,bldg,LOC425531,-0.891594912232645,0.00764868308880637,2.11641333301599
female,pituitary,bldg_lay,bldg,LOC428754,-0.527736715980219,0.00656126297633889,2.18301255531021
female,pituitary,bldg_lay,bldg,LOC770492,-1.54686232927293,0.0199107329944175,1.70091275154612
female,pituitary,bldg_lay,bldg,LOC771811,-0.702508718327367,0.0349025436883356,1.45714292061814
female,pituitary,bldg_lay,bldg,LONP1,-0.264733056937962,0.0382055880916307,1.41787311091371
female,pituitary,bldg_lay,bldg,LPAR1,-1.10668386087232,0.0424285319630286,1.37234199466246
female,pituitary,bldg_lay,bldg,LSP1,-0.735247819918286,0.0588125047575834,1.23053032409681
female,pituitary,bldg_lay,bldg,LSS,-0.486663872577295,0.042948279543908,1.36705422879555
female,pituitary,bldg_lay,bldg,MAFF,-0.472177881866617,0.0588125047575834,1.23053032409681
female,pituitary,bldg_lay,bldg,MAGT1,-0.415021203141875,0.00413987980674335,2.383012267581
female,pituitary,bldg_lay,bldg,MANF,-0.955677897008748,4.78331332110353e-5,4.32027117062927
female,pituitary,bldg_lay,bldg,MAP1LC3A,-0.388244623867829,0.0806976472021583,1.09313912726077
female,pituitary,bldg_lay,bldg,MLEC,-0.233612329661996,0.0502296216566872,1.29904009305351
female,pituitary,bldg_lay,bldg,MSMO1,-0.358462178897247,0.0962212329250344,1.01672908259134
female,pituitary,bldg_lay,bldg,MXRA5,-1.13237907832386,0.0280261981159159,1.55243581230984
female,pituitary,bldg_lay,bldg,MXRA7,-0.76413748123456,1.14230550978525e-4,3.9422177284286
female,pituitary,bldg_lay,bldg,MYCL,-1.46038220335848,0.0744058274401014,1.12839304932011
female,pituitary,bldg_lay,bldg,NABP1,-0.445444794412486,0.0501737693962068,1.29952327057921
female,pituitary,bldg_lay,bldg,NAP1L1,-0.398653208041429,0.0771698227984709,1.11255249699943
female,pituitary,bldg_lay,bldg,NETO2,-1.25315116148197,0.00637645390016513,2.19542077578372
female,pituitary,bldg_lay,bldg,NKIRAS1,-0.60029978372865,0.0336141934863418,1.47347730441917
female,pituitary,bldg_lay,bldg,NPC2,-1.18124445124318,7.29062487561762e-5,4.13723524693547
female,pituitary,bldg_lay,bldg,OSTC,-0.490391162810146,0.0709215051220271,1.14922205621756
female,pituitary,bldg_lay,bldg,P4HA1,-0.25323750134953,0.0269840077285353,1.56889354743182
female,pituitary,bldg_lay,bldg,P4HB,-0.439999911066981,0.00716535579870235,2.14476223965929
female,pituitary,bldg_lay,bldg,PARM1,-0.904234533922946,0.0265343549232829,1.57619146603965
female,pituitary,bldg_lay,bldg,PDIA3,-1.13705054557568,1.21943537107968e-7,6.91384121193676
female,pituitary,bldg_lay,bldg,PDIA6,-0.66611012492738,4.45135971864618e-5,4.35150730854592
female,pituitary,bldg_lay,bldg,PDXP,-0.415099880967554,0.0550597364837096,1.25916587147419
female,pituitary,bldg_lay,bldg,PGD,-0.244897616469004,0.0795884356047467,1.09915003173353
female,pituitary,bldg_lay,bldg,PHF19,-0.751823055803147,3.24512329081096e-4,3.48876879855492
female,pituitary,bldg_lay,bldg,PHLDA2,-0.77899675888627,0.0604415442981527,1.21866444784727
female,pituitary,bldg_lay,bldg,PIK3R3,-0.326430500156833,0.0937299979184769,1.02812139261839
female,pituitary,bldg_lay,bldg,PNLIP,-3.81020373728205,0.0295662777636282,1.52920334738696
female,pituitary,bldg_lay,bldg,POR,-0.470880768578528,0.0825414511504346,1.08332790011712
female,pituitary,bldg_lay,bldg,PPIB,-0.411866668674963,0.0130684364496376,1.88377636971971
female,pituitary,bldg_lay,bldg,PPM1E,-0.502137899373221,0.0295074756858131,1.53006794206269
female,pituitary,bldg_lay,bldg,PPP4R4,-0.417984384652867,0.0923741419008966,1.03444958290766
female,pituitary,bldg_lay,bldg,PRLH,-5.23530540483184,0.00140539583488144,2.85220133789905
female,pituitary,bldg_lay,bldg,PTP4A3,-0.588907377698702,0.0952277714624792,1.02123637898892
female,pituitary,bldg_lay,bldg,PYCR2,-0.820440946378365,0.0429305688690207,1.36723335668619
female,pituitary,bldg_lay,bldg,QTRTD1,-0.283442626200875,0.0430333953858828,1.36619438621636
female,pituitary,bldg_lay,bldg,RANGAP1,-0.29973056465178,0.0701522488505275,1.1539584023587801
female,pituitary,bldg_lay,bldg,RASA4,-3.51156862162889,2.30255926562065e-8,7.63778918267258
female,pituitary,bldg_lay,bldg,RASL10A,-2.18931372742331,0.0455958997936535,1.34107420946392
female,pituitary,bldg_lay,bldg,RBPMS,-0.377279781943886,0.0767395427819121,1.11498079267854
female,pituitary,bldg_lay,bldg,RITA1,-0.457761621627833,0.0213246796526565,1.67111748424619
female,pituitary,bldg_lay,bldg,RND2,-0.749902315412975,0.0295662777636282,1.52920334738696
female,pituitary,bldg_lay,bldg,SARM1,-1.4245320765932,0.0229243428950113,1.63970310412732
female,pituitary,bldg_lay,bldg,SCEL,-3.61552538877271,0.0199107329944175,1.70091275154612
female,pituitary,bldg_lay,bldg,SCN5A,-0.738276171134367,0.0730178329694682,1.13657106023
female,pituitary,bldg_lay,bldg,SDF2L1,-0.665199894969653,0.00866835744285846,2.06206318869274
female,pituitary,bldg_lay,bldg,SEBOX,-2.80693166791498,0.00637645390016513,2.19542077578372
female,pituitary,bldg_lay,bldg,SEC13,-0.360553231281961,0.0142720686759675,1.84551307317521
female,pituitary,bldg_lay,bldg,SEC61A2,-0.297771051134283,0.0444239786069589,1.35238254867654
female,pituitary,bldg_lay,bldg,SERPINB5,-2.14199526453933,0.00926541424153021,2.03313515931442
female,pituitary,bldg_lay,bldg,SGK2,-3.20364651692567,4.45135971864618e-5,4.35150730854592
female,pituitary,bldg_lay,bldg,SGSM1,-0.952749394744071,5.4179323077506e-6,5.26616642539256
female,pituitary,bldg_lay,bldg,SIL1,-0.669076310857775,0.00713327348343628,2.14671112519137
female,pituitary,bldg_lay,bldg,SLC16A14,-0.872583821340798,0.0189850460992533,1.72158834397443
female,pituitary,bldg_lay,bldg,SLC19A2,-0.922362110414479,0.084988370803401,1.07064049594962
female,pituitary,bldg_lay,bldg,SLC25A43,-0.459847433278804,0.0604415442981527,1.21866444784727
female,pituitary,bldg_lay,bldg,SLC2A9,-1.54616912970389,0.0496702892738375,1.30390331071817
female,pituitary,bldg_lay,bldg,SLC33A1,-0.369701747189045,0.0011954190168452,2.92247983964736
female,pituitary,bldg_lay,bldg,SLC35B1,-0.400722567885214,0.0604415442981527,1.21866444784727
female,pituitary,bldg_lay,bldg,SLC6A2,-2.03919100126444,5.08423327639716e-4,3.29377453122428
female,pituitary,bldg_lay,bldg,SPCS2,-0.619684774857681,0.0024883193090867,2.60409389034921
female,pituitary,bldg_lay,bldg,SPCS3,-0.42737684875987,0.0772764347414321,1.1119529229259
female,pituitary,bldg_lay,bldg,SPTY2D1,-0.399456393211396,0.0517262813740442,1.28628874209705
female,pituitary,bldg_lay,bldg,SRRL,-1.38784953583036,0.0709215051220271,1.14922205621756
female,pituitary,bldg_lay,bldg,SSR2,-0.744474865761955,0.00321978784824898,2.4921727430154
female,pituitary,bldg_lay,bldg,SSTR3,-2.20376755285457,0.020885103036006,1.68016337781526
female,pituitary,bldg_lay,bldg,STRIP1,-0.615368714085235,0.0142787908990632,1.84530856623609
female,pituitary,bldg_lay,bldg,SUPV3L1,-0.325486938987384,0.0962212329250344,1.01672908259134
female,pituitary,bldg_lay,bldg,TCTE3,-1.25185920491101,0.0486579368992202,1.31284630913884
female,pituitary,bldg_lay,bldg,TH,-4.49608270296285,4.52829583924642e-4,3.34406520788974
female,pituitary,bldg_lay,bldg,TMEM158,-1.19255110938878,0.00439211845483704,2.35732595553694
female,pituitary,bldg_lay,bldg,TMEM255B,-0.625934277876808,0.0011589997948038,2.93591664092647
female,pituitary,bldg_lay,bldg,TMEM8A,-1.23711580194147,2.22198687736547e-4,3.6532585102487
female,pituitary,bldg_lay,bldg,TNFRSF21,-0.428668361445407,0.0260113240964296,1.58483753964817
female,pituitary,bldg_lay,bldg,TPCN3,-0.743495713616901,0.0720049906886602,1.14263740143774
female,pituitary,bldg_lay,bldg,TRIM66,-2.18421696626708,0.0560375196345919,1.25152109595674
female,pituitary,bldg_lay,bldg,TSPAN1,-3.00975063836631,5.08423327639716e-4,3.29377453122428
female,pituitary,bldg_lay,bldg,TXNRD3,-0.63095157012725,0.021242601394752,1.67279230010438
female,pituitary,bldg_lay,bldg,VPS35,-0.217875593514727,0.0164411422514349,1.78406801305739
female,pituitary,bldg_lay,bldg,VTN,-2.99171283769841,1.40408679963421e-5,4.85260604360439
female,pituitary,bldg_lay,bldg,WDR90,-0.920193085123159,0.00141217402444541,2.85011178118834
female,pituitary,bldg_lay,bldg,XBP1,-0.608687675647981,6.66933482819283e-4,3.17591747865478
female,pituitary,bldg_lay,bldg,XPNPEP2,-2.53851533080799,0.0501737693962068,1.29952327057921
female,pituitary,bldg_lay,bldg,YIPF5,-0.244842902920587,0.0382055880916307,1.41787311091371
female,pituitary,bldg_lay,bldg,ZC3HAV1L,-1.61197824812406,0.0142720686759675,1.84551307317521
female,pituitary,bldg_lay,bldg,ZNF750,-0.946193041719443,0.0583434739557973,1.23400771517117
female,pituitary,bldg_lay,bldg,ZWILCH,-0.768676811546535,0.0175509798288939,1.75569863290737
female,pituitary,bldg_lay,lay,AADACL4,0.407347174367992,0.0402108729617866,1.39565649843722
female,pituitary,bldg_lay,lay,ABCC6,1.15652056403862,0.0199107329944175,1.70091275154612
female,pituitary,lay_inc.d3,lay,ACER2,-0.362826514345747,0.0985269877858854,1.00644479446558
female,pituitary,lay_inc.d3,lay,ADNP2,-0.223260848490788,0.0147752115038185,1.83046629357471
female,pituitary,lay_inc.d3,lay,AFF1,-0.330463781821599,0.0289606126982515,1.53819225433073
female,pituitary,lay_inc.d3,lay,AFF4,-0.289047678844694,0.0528926356901077,1.27660479113663
female,pituitary,bldg_lay,lay,AGT,2.5299452987155,0.0038187906052665,2.41807415452809
female,pituitary,bldg_lay,lay,AMPH,0.757168843448478,3.79683203929231e-6,5.42057861434873
female,pituitary,lay_inc.d3,lay,ANKHD1,-0.207518762739946,0.0802743015086257,1.09542346467481
female,pituitary,lay_inc.d3,lay,AP4B1,-0.269035609039774,0.0619476236101667,1.20797534905848
female,pituitary,bldg_lay,lay,APCDD1L,1.81149768880465,0.0144347345793397,1.84059119735915
female,pituitary,lay_inc.d3,lay,ARHGAP17,-0.362475178056062,0.0985269877858854,1.00644479446558
female,pituitary,lay_inc.d3,lay,ARHGAP32,-0.414437252156896,0.0639643705305092,1.19406186962193
female,pituitary,bldg_lay,lay,ARRDC4,0.431906452551697,0.0334265062175985,1.47590901406588
female,pituitary,bldg_lay,lay,ASB11,1.81563464804948,0.00257865581497421,2.58860662127142
female,pituitary,bldg_lay,lay,ASTN1,0.43575931592656,0.0349025436883356,1.45714292061814
female,pituitary,lay_inc.d3,lay,ASTN1,-0.443632674510156,0.0281408850938509,1.5506622471525
female,pituitary,bldg_lay,lay,ATCAY,0.901063338943198,0.0040080408197588,2.39706786406054
female,pituitary,lay_inc.d3,lay,ATXN2,-0.245756457728256,0.0247531958794692,1.60636872144899
female,pituitary,bldg_lay,lay,B3GALT1,0.471240084746396,0.080321237340248,1.09516960988652
female,pituitary,bldg_lay,lay,BCL11B,1.12174652549879,0.0987319587591992,1.00554224686246
female,pituitary,lay_inc.d3,lay,BIRC2,-0.288551540340308,0.0351067331598795,1.45460958171799
female,pituitary,bldg_lay,lay,BLVRA,0.671369053137768,0.00196903135118529,2.70574736891095
female,pituitary,lay_inc.d3,lay,BLVRA,-0.45516411814244,0.0838640445132465,1.07642419669719
female,pituitary,bldg_lay,lay,BMI1,0.291645516613272,0.0164411422514349,1.78406801305739
female,pituitary,lay_inc.d3,lay,BRD3,-0.249787984945746,0.0943328771161352,1.02533691954616
female,pituitary,bldg_lay,lay,BRINP2,1.1070742536559,0.00669466973801251,2.17427084277394
female,pituitary,bldg_lay,lay,C18ORF42,0.950956460865237,0.0203057249735327,1.69238150031903
female,pituitary,bldg_lay,lay,C1H12ORF63,0.649690414617057,0.0478671400345681,1.31996251996552
female,pituitary,lay_inc.d3,lay,C2CD3,-0.453586494513095,0.0738071731593453,1.13190142798544
female,pituitary,bldg_lay,lay,C4ORF48,0.47146105332176,0.0871643200072917,1.05966125354241
female,pituitary,bldg_lay,lay,C8G,0.99845996474866,0.0618023849127466,1.20899476545389
female,pituitary,lay_inc.d3,lay,CADPS,-0.237627399231189,0.0734476961322124,1.13402182237556
female,pituitary,bldg_lay,lay,CALB2,0.80394217999672,0.0806976472021583,1.09313912726077
female,pituitary,lay_inc.d3,lay,CAPRIN1,-0.123489359373816,0.0985269877858854,1.00644479446558
female,pituitary,lay_inc.d3,lay,CBL,-0.242653976575591,0.0406255488177217,1.3912007590125
female,pituitary,bldg_lay,lay,CDS2,0.383456060831656,0.00992218815727338,2.00339254157208
female,pituitary,lay_inc.d3,lay,CDS2,-0.434724462747938,0.00538970231526222,2.26843522116005
female,pituitary,bldg_lay,lay,CEP85L,0.264263024654862,0.0597273874019461,1.22382648176613
female,pituitary,lay_inc.d3,lay,CEP85L,-0.336213589642192,0.010723459405605,1.9696650879268
female,pituitary,bldg_lay,lay,CFAP57,0.626582456783314,0.0129571800275343,1.88748950708747
female,pituitary,bldg_lay,lay,CLUL1,1.62288225617714,0.0382055880916307,1.41787311091371
female,pituitary,bldg_lay,lay,CNTN4,1.19038973187034,1.56485803019919e-5,4.8055250571577
female,pituitary,lay_inc.d3,lay,CNTN4,-0.680063374774854,0.0600032317090972,1.22182535835583
female,pituitary,bldg_lay,lay,CNTN5,0.401519120980491,0.00348851224021277,2.45735974886442
female,pituitary,lay_inc.d3,lay,CNTN5,-0.345896690896079,0.0248641664305354,1.60442609588026
female,pituitary,bldg_lay,lay,COQ10B,0.47267621943145,0.0121108426562568,1.91682563817564
female,pituitary,lay_inc.d3,lay,COQ10B,-0.511473982706393,0.0100205253027057,1.99910951099507
female,pituitary,bldg_lay,lay,CRABP1,2.62912352795133,0.0135390296047976,1.86841246211944
female,pituitary,lay_inc.d3,lay,CRIM1,-0.310689658467735,0.0248641664305354,1.60442609588026
female,pituitary,lay_inc.d3,lay,CUL9,-0.50854608814652,0.0600032317090972,1.22182535835583
female,pituitary,lay_inc.d3,lay,DAAM2,-1.26299090053657,0.00209931167635771,2.67792307867645
female,pituitary,lay_inc.d3,lay,DAGLB,-0.344141790814288,0.0180428659298653,1.74369447795427
female,pituitary,bldg_lay,lay,DAP,0.367089435979173,0.0806976472021583,1.09313912726077
female,pituitary,lay_inc.d3,lay,DIP2B,-0.380247681662912,0.0415205897800388,1.38173648617123
female,pituitary,bldg_lay,lay,DISP2,0.288092024959533,0.0588125047575834,1.23053032409681
female,pituitary,lay_inc.d3,lay,DISP2,-0.347495130888905,0.0157560581769093,1.80255242429194
female,pituitary,bldg_lay,lay,DLK1,2.46587397307041,3.98256301617847e-5,4.39983734362173
female,pituitary,bldg_lay,lay,DOC2B,0.847738240593728,0.0342275642785231,1.46562400527447
female,pituitary,lay_inc.d3,lay,DOC2B,-0.795410904190646,0.0499698218059466,1.30129219926328
female,pituitary,lay_inc.d3,lay,DTNA,-0.213795159196687,0.0894107538179422,1.04861024358752
female,pituitary,lay_inc.d3,lay,DUSP16,-0.416145010936484,0.0332146740702155,1.47867000485728
female,pituitary,lay_inc.d3,lay,EIF4G1,-0.969693262681428,0.0554695046471608,1.25594571243314
female,pituitary,bldg_lay,lay,EML1,0.274008629338324,0.0571892605793469,1.2426855185676
female,pituitary,lay_inc.d3,lay,EP300,-0.354872478815709,0.0927067984804607,1.03288841651044
female,pituitary,lay_inc.d3,lay,EPB41,-0.431031018844831,0.0838308367852365,1.07659619876557
female,pituitary,bldg_lay,lay,EPHX1,0.441357019286915,0.0131378820814793,1.88147464044304
female,pituitary,lay_inc.d3,lay,EPN2,-0.241625918170611,0.0869663456185167,1.06064877887391
